
     CHEMISTRY AT  KT   60 AND AT SAT 0.90381
  BULK VARIABLES NW=  0.000E+00  QW=  0.000E+00  QWA=  0.000E+00
  QSO2=  0.000E+00  QO3=  0.000E+00  QH2O2=  0.000E+00  QCO2=  0.000E+00  QNH3=  0.000E+00  QSO4 =  0.000E+00  QHMO3=  0.000E+00  pH= -0.990E+02  CONDUCT= -0.990E+02

  BIN   RDR1 (um)   RAER1 (um)  NEW RAER1(um)  N1wd(1/kg)  M1wd(kg/kg) Mawd(kg/kg)  RDR_RATIO1    QLSO2(kg/kg)  QLO3 (kg/kg)  QLH2O2 (kg/kg)  QLCO2 (kg/kg)    QLNH3 (kg/kg)  QLSO4 (kg/kg)  QLHNO3 (kg/kg)
   29   0.762E+00   0.630E+00   0.649E+00   0.000E+00   0.000E+00   0.000E+00        1.21         0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00
   30   0.929E+00   0.768E+00   0.791E+00   0.000E+00   0.000E+00   0.000E+00        1.21         0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00
   31   0.113E+01   0.936E+00   0.964E+00   0.000E+00   0.000E+00   0.000E+00        1.21         0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00
   32   0.138E+01   0.114E+01   0.117E+01   0.000E+00   0.000E+00   0.000E+00        1.21         0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00
   33   0.168E+01   0.139E+01   0.143E+01   0.000E+00   0.000E+00   0.000E+00        1.21         0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00
   34   0.205E+01   0.169E+01   0.174E+01   0.000E+00   0.000E+00   0.000E+00        1.21         0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00
   35   0.250E+01   0.207E+01   0.213E+01   0.000E+00   0.000E+00   0.000E+00        1.21         0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00
   36   0.305E+01   0.252E+01   0.259E+01   0.000E+00   0.000E+00   0.000E+00        1.21         0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00      0.000E+00

     CHEMISTRY AT  KT  120 AND AT SAT 0.90771
